time,open,high,low,close,volume
2026-09-09T05:00:00+00:00,4381.53,4401.07,4380.27,4398.69,11316
2026-09-09T06:00:00+00:00,4398.67,4406.15,4395.06,4400.45,11409
2026-09-09T07:00:00+00:00,4400.45,4412.76,4399.16,4409.22,11288
2026-09-09T08:00:00+00:00,4409.18,4412.0,4398.93,4400.71,10685
2026-09-09T09:00:00+00:00,4400.66,4402.55,4388.62,4390.66,10608
2026-09-09T10:00:00+00:00,4390.88,4403.03,4386.12,4399.86,10962
2026-09-09T11:00:00+00:00,4399.9,4415.68,4399.9,4407.18,11306
2026-09-09T12:00:00+00:00,4407.33,4409.49,4390.76,4400.07,12888
2026-09-09T13:00:00+00:00,4400.0,4434.32,4398.99,4415.08,15534
2026-09-09T14:00:00+00:00,4415.05,4428.68,4409.61,4418.77,15215
2026-09-09T15:00:00+00:00,4418.74,4432.62,4375.11,4398.64,16147
2026-09-09T16:00:00+00:00,4398.7,4410.48,4391.53,4409.44,12924
2026-09-09T17:00:00+00:00,4409.36,4420.78,4408.9,4416.08,11761
2026-09-09T18:00:00+00:00,4416.18,4421.63,4401.58,4403.25,10889
2026-09-09T19:00:00+00:00,4403.25,4404.95,4395.61,4399.35,11033
2026-09-09T20:00:00+00:00,4399.31,4401.82,4393.32,4401.76,5554
2026-09-09T22:00:00+00:00,4404.85,4406.28,4397.52,4399.42,6132
2026-09-09T23:00:00+00:00,4399.51,4403.34,4393.04,4394.35,7715
2026-09-10T00:00:00+00:00,4394.4,4404.95,4389.47,4401.13,11226
2026-09-10T01:00:00+00:00,4401.09,4419.25,4400.24,4412.28,14294
2026-09-10T02:00:00+00:00,4412.27,4421.03,4407.97,4419.22,12226
2026-09-10T03:00:00+00:00,4419.21,4420.82,4406.78,4408.98,10021
2026-09-10T04:00:00+00:00,4409.02,4415.73,4405.5,4408.42,8580
2026-09-10T05:00:00+00:00,4408.67,4431.44,4408.13,4430.92,11829
2026-09-10T06:00:00+00:00,4430.9,4435.04,4410.83,4425.27,12590
2026-09-10T07:00:00+00:00,4425.23,4425.61,4404.01,4411.93,11912
2026-09-10T08:00:00+00:00,4412.0,4412.99,4392.3,4395.09,12201
2026-09-10T09:00:00+00:00,4395.01,4397.03,4388.31,4394.13,11477
2026-09-10T10:00:00+00:00,4394.14,4400.27,4375.18,4378.87,13452
2026-09-10T11:00:00+00:00,4378.86,4390.84,4374.21,4374.57,13550
2026-09-10T12:00:00+00:00,4374.72,4378.1,4323.97,4340.22,16059
2026-09-10T13:00:00+00:00,4340.42,4376.08,4339.54,4366.11,16722
2026-09-10T14:00:00+00:00,4365.86,4376.54,4353.86,4357.98,16369
2026-09-10T15:00:00+00:00,4358.16,4372.47,4352.55,4365.94,14809
2026-09-10T16:00:00+00:00,4365.92,4369.77,4354.14,4363.88,14083
2026-09-10T17:00:00+00:00,4363.88,4368.16,4351.08,4352.81,13109
2026-09-10T18:00:00+00:00,4352.84,4356.16,4329.9,4332.97,14270
2026-09-10T19:00:00+00:00,4332.8,4332.8,4313.58,4324.45,13288
2026-09-10T20:00:00+00:00,4324.43,4324.52,4314.41,4316.42,7750
2026-09-10T22:00:00+00:00,4322.75,4325.2,4313.57,4318.59,6653
